Day fraction since midnight on 11/4/2019	Pressure Sensor (volts)	Influent Turbidity (NTU)	Effluent Turbidity (NTU)	PumpControl(Clay) ()	PAC Flow Rate (mL/s)	CoagMass ()	drain control ()	coagulant pump ()	clay pump ()	waste pump ()
0.73366237	126.70712280	2.56379771	0.00363188	0.00000000	43.17977528	13.67352464	0.00410006	-0.00000000
0.73367395	124.08177185	2.56534290	0.00363188	0.00000000	43.17977528	13.65786547	0.00435779	-0.00000000
0.73368551	123.33255005	2.56137443	0.00363188	0.00000000	43.17977528	14.51993103	0.00435534	-0.00000000
0.73369709	123.33255005	2.59227204	0.00363188	0.00000000	43.17977528	14.75544100	0.00442604	-0.00000000
0.73370866	121.80422211	2.57074714	0.00363188	0.00000000	43.17977528	14.74150129	0.00442186	-0.00000000
0.73372024	121.13822174	2.55284286	0.00363188	0.00000000	43.17977528	15.23769724	0.00457076	-0.00000000
0.73373182	120.50921631	2.53844619	0.00363188	0.00000000	43.17977528	15.44702351	0.00463354	-0.00000000
0.73374339	119.84683990	2.48430967	0.00363188	0.00000000	43.17977528	15.64424488	0.00469273	-0.00000000
0.73375497	119.84683990	2.48430967	0.00363188	0.00000000	43.17977528	15.85456793	0.00475588	-0.00000000
0.73376654	119.29985809	2.45340753	0.00363188	0.00000000	43.17977528	16.02511871	0.00480705	-0.00000000
0.73377811	118.66574097	2.46213889	0.00363188	0.00000000	43.17977528	16.22684169	0.00486756	-0.00000000
0.73378969	118.19043732	2.44761634	0.00363188	0.00000000	43.17977528	16.37429656	0.00491180	-0.00000000
0.73380126	117.82393646	2.42372322	0.00363188	0.00000000	43.17977528	16.36961017	0.00494618	-0.00000000
0.73381284	117.39343262	2.41885567	0.00363188	0.00000000	43.17977528	16.62027343	0.00498564	-0.00000000
0.73382442	116.51622009	2.42990804	0.00363188	0.00000000	43.17977528	16.61424716	0.00507072	-0.00000000
0.73383598	116.33963776	2.41387057	0.00363188	0.00000000	43.17977528	16.89670116	0.00508531	-0.00000000
0.73384756	116.18494415	2.37629104	0.00363188	0.00000000	43.17977528	16.94671019	0.00508360	-0.00000000
0.73385913	116.17198944	2.34037733	0.00363188	0.00000000	43.17977528	16.98860860	0.00509616	-0.00000000
0.73387071	116.15832520	2.36248374	0.00363188	0.00000000	43.17977528	16.98339705	0.00509461	-0.00000000
0.73388229	116.23954010	2.37960935	0.00363188	0.00000000	43.17977528	16.97847483	0.00509312	-0.00000000
0.73389386	116.27642059	2.38680458	0.00363188	0.00000000	43.17977528	16.94178134	0.00508212	-0.00000000
0.73390543	116.49885559	2.43317485	0.00363188	0.00000000	43.17977528	16.91997923	0.00507558	-0.00000000
0.73391701	116.74414062	2.46374464	0.00363188	0.00000000	43.17977528	16.83620640	0.00505044	-0.00000000
0.73392858	116.74414062	2.46374464	0.00363188	0.00000000	43.17977528	16.74876094	0.00502337	-0.00000000
0.73394016	117.04921722	2.46691275	0.00363188	0.00000000	43.17977528	16.63406259	0.00498979	-0.00000000
0.73395173	117.54012299	2.43877673	0.00363188	0.00000000	43.17977528	16.46172884	0.00493805	-0.00000000
0.73396331	118.18376923	2.45933747	0.00363188	0.00000000	43.17977528	16.23663410	0.00487049	-0.00000000
0.73397489	119.09706116	2.45731997	0.00363188	0.00000000	43.17977528	15.92280024	0.00477637	-0.00000000
0.73398645	119.82328033	2.45008230	0.00363188	0.00000000	43.17977528	15.91621553	0.00470078	-0.00000000
0.73399803	122.06422424	2.43130493	0.00363188	0.00000000	43.17977528	15.66251156	0.00447307	-0.00000000
0.73400960	123.39232635	2.44474459	0.00363188	0.00000000	43.17977528	14.90263200	0.00433609	-0.00000000
0.73402118	124.70764160	2.50978637	0.00363188	0.00000000	43.17977528	14.44758196	0.00433365	-0.00000000
0.73403276	126.11467743	2.51926017	0.00363188	0.00000000	43.17977528	13.99460935	0.00419772	-0.00000000
0.73404432	126.11467743	2.47292185	0.00363188	0.00000000	43.17977528	13.50971749	0.00405225	-0.00000000
0.73405590	128.85670471	2.43624449	0.00363188	0.00000000	43.17977528	13.49444917	0.00404767	-0.00000000
0.73406748	130.28947449	2.40193915	0.00363188	0.00000000	43.17977528	12.56408686	0.00376851	-0.00000000
0.73407905	131.63514709	2.40333271	0.00363188	0.00000000	43.17977528	12.06881857	0.00361988	-0.00000000
0.73409064	131.63514709	2.40333271	0.00363188	0.00000000	43.17977528	11.60450662	0.00348055	-0.00000000
0.73410220	133.00848389	2.42351818	0.00363188	0.00000000	43.17977528	11.13049042	0.00333827	-0.00000000
0.73411378	134.36758423	2.45200562	0.00363188	0.00000000	43.17977528	10.65769282	0.00319644	-0.00000000
0.73412535	135.53669739	2.47010303	0.00363188	0.00000000	43.17977528	10.24721096	0.00307326	-0.00000000
0.73413692	137.82502747	2.47411251	0.00363188	0.00000000	43.17977528	9.46299520	0.00283794	-0.00000000
0.73414850	138.49200439	2.47411251	0.00363188	0.00000000	43.17977528	9.45316632	0.00283499	-0.00000000
0.73416008	138.49200439	2.39096069	0.00363188	0.00000000	43.17977528	9.20320836	0.00275904	-0.00000000
0.73417165	139.05422974	2.34311414	0.00363188	0.00000000	43.17977528	8.99307597	0.00269600	-0.00000000
0.73418323	139.90193176	2.30664897	0.00363188	0.00000000	43.17977528	8.97659586	0.00260612	-0.00000000
0.73419479	139.93272400	2.28067923	0.00363188	0.00000000	43.17977528	8.66900149	0.00259563	-0.00000000
0.73420637	139.93702698	2.24102426	0.00363188	0.00000000	43.17977528	8.63521534	0.00258811	-0.00000000
0.73421795	139.58106995	2.22854114	0.00363188	0.00000000	43.17977528	8.60992160	0.00261661	-0.00000000
0.73422952	139.05422974	2.22854114	0.00363188	0.00000000	43.17977528	8.70891921	0.00261162	-0.00000000
0.73424110	138.08300781	2.19370079	0.00363188	0.00000000	43.17977528	8.86099940	0.00265731	-0.00000000
0.73425267	138.08300781	2.13541269	0.00363188	0.00000000	43.17977528	9.16182183	0.00274758	-0.00000000
0.73426424	136.32380676	2.15569544	0.00363188	0.00000000	43.17977528	9.13930228	0.00274083	-0.00000000
0.73427582	136.32380676	2.15569544	0.00363188	0.00000000	43.17977528	9.70650856	0.00291077	-0.00000000
0.73428739	136.32380676	2.15764713	0.00363188	0.00000000	43.17977528	9.68440405	0.00290440	-0.00000000
0.73429897	136.32380676	2.16560984	0.00363188	0.00000000	43.17977528	9.66615174	0.00289893	-0.00000000
0.73431055	133.37751770	2.17988229	0.00363188	0.00000000	43.17977528	10.62732994	0.00318730	-0.00000000
0.73432212	132.23574829	2.16866136	0.00363188	0.00000000	43.17977528	10.99106751	0.00329650	-0.00000000
0.73433370	130.72662354	2.15235925	0.00363188	0.00000000	43.17977528	11.47495229	0.00344171	-0.00000000
0.73434526	130.72662354	2.13062239	0.00363188	0.00000000	43.17977528	11.46956118	0.00343855	-0.00000000
0.73435685	127.05436707	2.11094499	0.00363188	0.00000000	43.17977528	11.44647821	0.00343308	-0.00000000
0.73436842	125.96464539	2.09470773	0.00363188	0.00000000	43.17977528	12.65360527	0.00379540	-0.00000000
0.73438000	124.80649567	2.07518792	0.00363188	0.00000000	43.17977528	13.00114788	0.00389969	-0.00000000
0.73439157	123.65182495	2.08085561	0.00363188	0.00000000	43.17977528	13.37217576	0.00401102	-0.00000000
0.73440315	122.67255402	2.07669258	0.00363188	0.00000000	43.17977528	13.74290206	0.00412224	-0.00000000
0.73441471	121.78421021	2.06668973	0.00363188	0.00000000	43.17977528	14.05555868	0.00421609	-0.00000000
0.73442630	121.78421021	2.06668973	0.00363188	0.00000000	43.17977528	14.34019863	0.00430152	-0.00000000
0.73443786	121.24034119	2.07253790	0.00363188	0.00000000	43.17977528	14.50887741	0.00435213	-0.00000000
0.73444944	120.50751495	2.08007097	0.00363188	0.00000000	43.17977528	14.74254026	0.00442222	-0.00000000
0.73446102	119.72679901	2.11393213	0.00363188	0.00000000	43.17977528	14.73730244	0.00449775	-0.00000000
0.73447259	119.10196686	2.13044190	0.00363188	0.00000000	43.17977528	15.18905240	0.00455624	-0.00000000
0.73448417	118.52577972	2.11464834	0.00363188	0.00000000	43.17977528	15.36984929	0.00461049	-0.00000000
0.73449573	117.14820862	2.13284874	0.00363188	0.00000000	43.17977528	15.36347184	0.00474546	-0.00000000
0.73450731	116.59378815	2.14087868	0.00363188	0.00000000	43.17977528	15.81231106	0.00479772	-0.00000000
0.73451889	116.06632233	2.14416003	0.00363188	0.00000000	43.17977528	15.98804795	0.00479599	-0.00000000
0.73453046	115.54704285	2.13935852	0.00363188	0.00000000	43.17977528	16.15440129	0.00484589	-0.00000000
0.73454204	115.08436584	2.13751435	0.00363188	0.00000000	43.17977528	16.31798144	0.00489500	-0.00000000
0.73455362	114.74121857	2.14673328	0.00363188	0.00000000	43.17977528	16.46326713	0.00493859	-0.00000000
0.73456519	114.57168579	2.15290904	0.00363188	0.00000000	43.17977528	16.56879429	0.00497025	-0.00000000
0.73457676	114.36065674	2.14696670	0.00363188	0.00000000	43.17977528	16.61665258	0.00498463	-0.00000000
0.73458833	114.16095734	2.15321708	0.00363188	0.00000000	43.17977528	16.67853122	0.00500317	-0.00000000
0.73459992	114.16095734	2.15321708	0.00363188	0.00000000	43.17977528	16.73778117	0.00502098	-0.00000000
0.73461149	113.98658752	2.15321708	0.00363188	0.00000000	43.17977528	16.73539092	0.00502841	-0.00000000
0.73462306	114.15155029	2.17269611	0.00363188	0.00000000	43.17977528	16.78121471	0.00503401	-0.00000000
0.73463463	114.28704071	2.15334558	0.00363188	0.00000000	43.17977528	16.71782408	0.00501499	-0.00000000
0.73464620	114.28704071	2.17279553	0.00363188	0.00000000	43.17977528	16.66782887	0.00499959	-0.00000000
0.73465778	114.60192871	2.16092443	0.00363188	0.00000000	43.17977528	16.55189601	0.00496518	-0.00000000
0.73466936	114.78163147	2.18383408	0.00363188	0.00000000	43.17977528	16.48318510	0.00494458	-0.00000000
0.73468093	115.05345154	2.19137454	0.00363188	0.00000000	43.17977528	16.38628478	0.00491513	-0.00000000
0.73469251	115.45392609	2.17990041	0.00363188	0.00000000	43.17977528	16.24389226	0.00487240	-0.00000000
0.73470409	116.05937958	2.19516373	0.00363188	0.00000000	43.17977528	16.23733669	0.00480985	-0.00000000
0.73471566	117.74258423	2.18125391	0.00363188	0.00000000	43.17977528	16.02603862	0.00463866	-0.00000000
0.73472723	118.68169403	2.15829802	0.00363188	0.00000000	43.17977528	15.45461704	0.00454142	-0.00000000
0.73473880	119.74945831	2.15769672	0.00363188	0.00000000	43.17977528	15.13013665	0.00443129	-0.00000000
0.73475039	120.83697510	2.15769672	0.00363188	0.00000000	43.17977528	14.76398668	0.00442851	-0.00000000
0.73476196	120.83697510	2.14734554	0.00363188	0.00000000	43.17977528	14.39036159	0.00431658	-0.00000000
0.73477352	121.81983185	2.12157393	0.00363188	0.00000000	43.17977528	14.04859738	0.00421398	-0.00000000
0.73478510	123.57337189	2.11100698	0.00363188	0.00000000	43.17977528	13.45052207	0.00403453	-0.00000000
0.73479668	124.41564941	2.08694243	0.00363188	0.00000000	43.17977528	13.15745658	0.00394662	-0.00000000
0.73480825	126.05702209	2.06036067	0.00363188	0.00000000	43.17977528	12.59558027	0.00377796	-0.00000000
0.73481983	129.06034851	2.08043647	0.00363188	0.00000000	43.17977528	12.58643661	0.00347352	-0.00000000
0.73483140	130.39930725	2.12120962	0.00363188	0.00000000	43.17977528	11.56852132	0.00333428	-0.00000000
0.73484298	131.85174561	2.10930276	0.00363188	0.00000000	43.17977528	11.10642967	0.00333118	-0.00000000
0.73485455	133.30462646	2.10205483	0.00363188	0.00000000	43.17977528	10.60355746	0.00318026	-0.00000000
0.73486612	134.74324036	2.13023472	0.00363188	0.00000000	43.17977528	10.09958417	0.00302901	-0.00000000
0.73487770	135.98838806	2.20627213	0.00363188	0.00000000	43.17977528	9.59972955	0.00287902	-0.00000000
0.73488927	136.98272705	2.41057277	0.00363188	0.00000000	43.17977528	9.16384193	0.00274817	-0.00000000
0.73490085	138.02844238	2.39204597	0.00363188	0.00000000	43.17977528	8.81041373	0.00264216	-0.00000000
0.73491243	138.02844238	2.39204597	0.00363188	0.00000000	43.17977528	8.44261702	0.00253182	-0.00000000
0.73492399	138.72329712	2.34865570	0.00363188	0.00000000	43.17977528	8.18815768	0.00245547	-0.00000000
0.73493557	138.96792603	2.32956195	0.00363188	0.00000000	43.17977528	8.08710555	0.00242509	-0.00000000
0.73494715	139.15576172	2.30889988	0.00363188	0.00000000	43.17977528	8.07706623	0.00240140	-0.00000000
0.73495872	139.11799622	2.28254509	0.00363188	0.00000000	43.17977528	7.99382949	0.00239716	-0.00000000
0.73497030	138.72692871	2.24802113	0.00363188	0.00000000	43.17977528	8.10032539	0.00242904	-0.00000000
0.73498187	137.24696350	2.25796199	0.00363188	0.00000000	43.17977528	8.08664972	0.00257113	-0.00000000
0.73499346	136.45643616	2.25002408	0.00363188	0.00000000	43.17977528	8.55751241	0.00264341	-0.00000000
0.73500502	135.38850403	2.27006960	0.00363188	0.00000000	43.17977528	8.80205238	0.00263969	-0.00000000
0.73501659	135.38850403	2.24350023	0.00363188	0.00000000	43.17977528	9.13695657	0.00274014	-0.00000000
0.73502817	133.30046082	2.22839642	0.00363188	0.00000000	43.17977528	9.11603038	0.00273391	-0.00000000
0.73503975	132.16026306	2.20243907	0.00363188	0.00000000	43.17977528	9.79178560	0.00293667	-0.00000000
0.73505132	130.92158508	2.20243907	0.00363188	0.00000000	43.17977528	10.15244927	0.00304492	-0.00000000
0.73506290	129.77268982	2.27641582	0.00363188	0.00000000	43.17977528	10.55155972	0.00327849	-0.00000000
0.73507446	129.77268982	2.26496363	0.00363188	0.00000000	43.17977528	10.92321570	0.00327466	-0.00000000
0.73508605	127.34753418	2.24907231	0.00363188	0.00000000	43.17977528	10.90058492	0.00326944	-0.00000000
0.73509762	126.11124420	2.29816461	0.00363188	0.00000000	43.17977528	11.69224958	0.00350698	-0.00000000
0.73510919	124.71994781	2.28445649	0.00363188	0.00000000	43.17977528	12.08852846	0.00362588	-0.00000000
0.73512077	123.68460846	2.25806761	0.00363188	0.00000000	43.17977528	12.53743922	0.00376059	-0.00000000
0.73513233	122.76477814	2.25806761	0.00363188	0.00000000	43.17977528	12.86834023	0.00385986	-0.00000000
0.73514391	122.21465302	2.25806761	0.00363188	0.00000000	43.17977528	13.16473413	0.00400317	-0.00000000
0.73515549	121.15870667	2.19178843	0.00363188	0.00000000	43.17977528	13.33621686	0.00400028	-0.00000000
0.73516706	120.24228668	2.21208525	0.00363188	0.00000000	43.17977528	13.67541092	0.00410207	-0.00000000
0.73517864	119.34124756	2.18300462	0.00363188	0.00000000	43.17977528	13.96861056	0.00419007	-0.00000000
0.73519022	119.34124756	2.16897535	0.00363188	0.00000000	43.17977528	14.26224159	0.00427768	-0.00000000
0.73520179	117.70998383	2.16897535	0.00363188	0.00000000	43.17977528	14.51446756	0.00435285	-0.00000000
0.73521336	116.97573853	2.17881346	0.00363188	0.00000000	43.17977528	14.77998987	0.00443355	-0.00000000
0.73522493	116.97573853	2.22619462	0.00363188	0.00000000	43.17977528	15.01722146	0.00450424	-0.00000000
0.73523651	116.21114349	2.23291039	0.00363188	0.00000000	43.17977528	15.26334713	0.00457856	-0.00000000
0.73524809	115.47549438	2.23291039	0.00363188	0.00000000	43.17977528	15.50030945	0.00464969	-0.00000000
0.73525967	114.27798462	2.17199302	0.00363188	0.00000000	43.17977528	15.88889202	0.00476631	-0.00000000
0.73527124	113.78835297	2.16630554	0.00363188	0.00000000	43.17977528	16.04335794	0.00481266	-0.00000000
0.73528282	113.47258759	2.15995526	0.00363188	0.00000000	43.17977528	16.03750892	0.00484213	-0.00000000
0.73529438	113.47258759	2.24039125	0.00363188	0.00000000	43.17977528	16.13692471	0.00484040	-0.00000000
0.73530596	112.78556061	2.21788144	0.00363188	0.00000000	43.17977528	16.12770876	0.00483797	-0.00000000
0.73531754	112.43811035	2.19697094	0.00363188	0.00000000	43.17977528	16.34901209	0.00490435	-0.00000000
0.73532912	112.16122437	2.18466544	0.00363188	0.00000000	43.17977528	16.45720437	0.00493685	-0.00000000
0.73534069	112.00556183	2.21659732	0.00363188	0.00000000	43.17977528	16.54228433	0.00496238	-0.00000000
0.73535226	112.00556183	2.21659732	0.00363188	0.00000000	43.17977528	16.58805325	0.00497611	-0.00000000
0.73536383	111.84671021	2.26445913	0.00363188	0.00000000	43.17977528	16.63497789	0.00499019	-0.00000000
0.73537540	111.86199188	2.24698472	0.00363188	0.00000000	43.17977528	16.62296230	0.00498658	-0.00000000
0.73538698	111.96406555	2.25872087	0.00363188	0.00000000	43.17977528	16.58193707	0.00497428	-0.00000000
0.73539856	112.13502502	2.27682018	0.00363188	0.00000000	43.17977528	16.51790754	0.00495507	-0.00000000
0.73541013	112.13502502	2.26565385	0.00363188	0.00000000	43.17977528	16.51375705	0.00495315	-0.00000000
0.73542172	113.54393768	2.24203777	0.00363188	0.00000000	43.17977528	16.50738982	0.00495191	-0.00000000
0.73543329	114.20217896	2.23435235	0.00363188	0.00000000	43.17977528	16.02982157	0.00480858	-0.00000000
0.73544485	115.02203369	2.29084873	0.00363188	0.00000000	43.17977528	15.80199469	0.00474024	-0.00000000
0.73545643	115.02203369	2.29792857	0.00363188	0.00000000	43.17977528	15.51996554	0.00465562	-0.00000000
0.73546800	116.81711578	2.32328892	0.00363188	0.00000000	43.17977528	15.51115767	0.00465297	-0.00000000
0.73547958	117.70820618	2.30490685	0.00363188	0.00000000	43.17977528	14.90315510	0.00447052	-0.00000000
0.73549116	118.91210175	2.33925653	0.00363188	0.00000000	43.17977528	14.59604414	0.00437833	-0.00000000
0.73550274	118.91210175	2.33925653	0.00363188	0.00000000	43.17977528	14.18520983	0.00425508	-0.00000000
0.73551430	120.37852478	2.30545068	0.00363188	0.00000000	43.17977528	13.68473846	0.00410489	-0.00000000
0.73552587	124.05098724	2.30545068	0.00363188	0.00000000	43.17977528	13.68125347	0.00389964	-0.00000000
0.73553745	125.76573181	2.33585811	0.00363188	0.00000000	43.17977528	12.43677752	0.00373042	-0.00000000
0.73554903	125.76573181	2.31759524	0.00363188	0.00000000	43.17977528	11.85678732	0.00355571	-0.00000000
0.73556060	127.28552246	2.29694104	0.00363188	0.00000000	43.17977528	11.33016171	0.00339830	-0.00000000
0.73557218	128.82994080	2.28705716	0.00363188	0.00000000	43.17977528	10.79859047	0.00323879	-0.00000000
0.73558375	128.82994080	2.31489348	0.00363188	0.00000000	43.17977528	10.78143049	0.00323369	-0.00000000
0.73559532	131.74562073	2.28440499	0.00363188	0.00000000	43.17977528	9.79482233	0.00293764	-0.00000000
0.73560690	133.06825256	2.25263715	0.00363188	0.00000000	43.17977528	9.78396451	0.00280048	-0.00000000
0.73561847	134.13523865	2.23243284	0.00363188	0.00000000	43.17977528	9.32377283	0.00268779	-0.00000000
0.73563005	135.52966309	2.23760486	0.00363188	0.00000000	43.17977528	8.94768645	0.00254224	-0.00000000
0.73564163	136.06883240	2.20877290	0.00363188	0.00000000	43.17977528	8.46458846	0.00253848	-0.00000000
0.73565319	136.43118286	2.21882534	0.00363188	0.00000000	43.17977528	8.26348992	0.00247813	-0.00000000
0.73566477	136.43118286	2.23963070	0.00363188	0.00000000	43.17977528	8.12115894	0.00243543	-0.00000000
0.73567635	136.54940796	2.28119564	0.00363188	0.00000000	43.17977528	8.09996004	0.00242907	-0.00000000
0.73568792	136.39852905	2.26056695	0.00363188	0.00000000	43.17977528	8.03872034	0.00241072	-0.00000000
0.73569950	136.16874695	2.24976873	0.00363188	0.00000000	43.17977528	8.06689249	0.00241917	-0.00000000
0.73571107	135.53678894	2.23253512	0.00363188	0.00000000	43.17977528	8.12223194	0.00243575	-0.00000000
0.73572264	135.53678894	2.23253512	0.00363188	0.00000000	43.17977528	8.31457923	0.00249347	-0.00000000
0.73573422	134.88026428	2.21505213	0.00363188	0.00000000	43.17977528	8.51858627	0.00255292	-0.00000000
0.73574579	134.19944763	2.20791292	0.00363188	0.00000000	43.17977528	8.72225128	0.00261574	-0.00000000
0.73575737	133.58781433	2.20144796	0.00363188	0.00000000	43.17977528	8.90595857	0.00267087	-0.00000000
0.73576894	132.41197205	2.19137120	0.00363188	0.00000000	43.17977528	9.28111618	0.00278351	-0.00000000
0.73578052	131.54235840	2.17747641	0.00363188	0.00000000	43.17977528	9.55185748	0.00286476	-0.00000000
0.73579210	130.60374451	2.16100335	0.00363188	0.00000000	43.17977528	9.54092902	0.00295384	-0.00000000
0.73580366	128.45996094	2.16003966	0.00363188	0.00000000	43.17977528	9.83572348	0.00316283	-0.00000000
0.73581524	128.45996094	2.16321063	0.00363188	0.00000000	43.17977528	10.53536416	0.00315989	-0.00000000
0.73582682	126.06768799	2.17019558	0.00363188	0.00000000	43.17977528	10.51810835	0.00315471	-0.00000000
0.73583839	124.71156311	2.17921686	0.00363188	0.00000000	43.17977528	11.29949690	0.00338919	-0.00000000
0.73584997	123.56586456	2.17928147	0.00363188	0.00000000	43.17977528	11.73658791	0.00352035	-0.00000000
0.73586153	122.50442505	2.18803048	0.00363188	0.00000000	43.17977528	12.10443085	0.00363070	-0.00000000
0.73587311	121.45715332	2.20277190	0.00363188	0.00000000	43.17977528	12.44435887	0.00373274	-0.00000000
0.73588469	120.42886353	2.18985558	0.00363188	0.00000000	43.17977528	12.78053070	0.00383362	-0.00000000
0.73589626	120.42886353	2.18985558	0.00363188	0.00000000	43.17977528	13.11270002	0.00393329	-0.00000000
0.73590784	119.32755280	2.19134402	0.00363188	0.00000000	43.17977528	13.46805272	0.00403993	-0.00000000
0.73591941	118.29186249	2.18351150	0.00363188	0.00000000	43.17977528	13.46479036	0.00414159	-0.00000000
0.73593099	117.25984192	2.18058300	0.00363188	0.00000000	43.17977528	14.13708296	0.00424065	-0.00000000
0.73594256	116.31961060	2.17625451	0.00363188	0.00000000	43.17977528	14.44178544	0.00433212	-0.00000000
0.73595413	115.32049561	2.19001698	0.00363188	0.00000000	43.17977528	14.76519922	0.00442917	-0.00000000
0.73596571	114.51703644	2.21963835	0.00363188	0.00000000	43.17977528	15.02406012	0.00450685	-0.00000000
0.73597729	113.38378906	2.26537681	0.00363188	0.00000000	43.17977528	15.01899818	0.00461799	-0.00000000
0.73598886	112.84490967	2.23292732	0.00363188	0.00000000	43.17977528	15.38997128	0.00461663	-0.00000000
0.73600044	112.44478607	2.23292732	0.00363188	0.00000000	43.17977528	15.56142959	0.00466809	-0.00000000
0.73601200	112.44478607	2.21829104	0.00363188	0.00000000	43.17977528	15.68667321	0.00470537	-0.00000000
0.73602358	111.85017395	2.23504090	0.00363188	0.00000000	43.17977528	15.68141484	0.00476326	-0.00000000
0.73603516	111.05847931	2.24899054	0.00363188	0.00000000	43.17977528	15.87251465	0.00484034	-0.00000000
0.73604673	110.76315308	2.20391417	0.00363188	0.00000000	43.17977528	16.12980664	0.00486785	-0.00000000
0.73605831	110.59642029	2.24380779	0.00363188	0.00000000	43.17977528	16.22159301	0.00488262	-0.00000000
0.73606989	110.58008575	2.24380779	0.00363188	0.00000000	43.17977528	16.27179109	0.00488128	-0.00000000
0.73608146	110.79886627	2.27420568	0.00363188	0.00000000	43.17977528	16.27104741	0.00488105	-0.00000000
0.73609303	110.80258942	2.27366424	0.00363188	0.00000000	43.17977528	16.19174785	0.00485725	-0.00000000
0.73610460	110.87394714	2.16646218	0.00363188	0.00000000	43.17977528	16.18422152	0.00485499	-0.00000000
0.73611618	110.87394714	2.13465571	0.00363188	0.00000000	43.17977528	16.15404175	0.00484594	-0.00000000
0.73612776	110.87394714	2.13465571	0.00363188	0.00000000	43.17977528	16.14860789	0.00484429	-0.00000000
0.73613933	110.87394714	2.11371017	0.00363188	0.00000000	43.17977528	16.14220197	0.00484239	-0.00000000
0.73615092	112.29891205	2.11371017	0.00363188	0.00000000	43.17977528	16.14036652	0.00474541	-0.00000000
0.73616247	112.99504089	2.16934609	0.00363188	0.00000000	43.17977528	15.65799282	0.00469614	-0.00000000
0.73617405	113.68049622	2.17276287	0.00363188	0.00000000	43.17977528	15.41506883	0.00462417	-0.00000000
0.73618563	114.57560730	2.18517947	0.00363188	0.00000000	43.17977528	15.17849280	0.00455320	-0.00000000
0.73619720	114.57560730	2.20607257	0.00363188	0.00000000	43.17977528	14.87286140	0.00446148	-0.00000000
0.73620878	115.53562927	2.19893479	0.00363188	0.00000000	43.17977528	14.54384495	0.00436275	-0.00000000
0.73622036	116.41311646	2.19597816	0.00363188	0.00000000	43.17977528	14.24596158	0.00427255	-0.00000000
0.73623192	117.44487000	2.18605280	0.00363188	0.00000000	43.17977528	13.88908355	0.00416628	-0.00000000
0.73624350	118.41474152	2.18605280	0.00363188	0.00000000	43.17977528	13.55685324	0.00406657	-0.00000000
0.73625507	119.62869263	2.14620662	0.00363188	0.00000000	43.17977528	13.14112929	0.00394182	-0.00000000
0.73626665	120.77597809	2.10887122	0.00363188	0.00000000	43.17977528	12.74852151	0.00382403	-0.00000000
0.73627823	123.41522980	2.08602762	0.00363188	0.00000000	43.17977528	12.74312286	0.00382191	-0.00000000
0.73628980	124.74535370	2.03665042	0.00363188	0.00000000	43.17977528	11.84650883	0.00341954	-0.00000000
0.73630138	124.74535370	2.01289248	0.00363188	0.00000000	43.17977528	11.39188636	0.00341633	-0.00000000
0.73631297	127.30741882	1.99410474	0.00363188	0.00000000	43.17977528	11.37538516	0.00341199	-0.00000000
0.73632453	128.64434814	1.98310578	0.00363188	0.00000000	43.17977528	10.50569647	0.00315102	-0.00000000
0.73633611	128.64434814	1.98310578	0.00363188	0.00000000	43.17977528	10.04824810	0.00301371	-0.00000000
0.73634767	129.92373657	1.96139562	0.00363188	0.00000000	43.17977528	9.59950701	0.00287909	-0.00000000
0.73635925	129.92373657	1.98590100	0.00363188	0.00000000	43.17977528	9.58194520	0.00287383	-0.00000000
0.73637083	132.45109558	1.95559180	0.00363188	0.00000000	43.17977528	8.72366494	0.00261623	-0.00000000
0.73638239	133.59098816	1.92734778	0.00363188	0.00000000	43.17977528	8.32412811	0.00249632	-0.00000000
0.73639397	134.41001892	1.92934430	0.00363188	0.00000000	43.17977528	8.31539945	0.00241020	-0.00000000
0.73640554	134.90054321	1.99576032	0.00363188	0.00000000	43.17977528	7.85001380	0.00235410	-0.00000000
0.73641712	134.90054321	2.01578140	0.00363188	0.00000000	43.17977528	7.83751494	0.00234849	-0.00000000
0.73642870	134.90054321	2.07146120	0.00363188	0.00000000	43.17977528	7.81937704	0.00234493	-0.00000000
0.73644027	134.75346375	2.15151167	0.00363188	0.00000000	43.17977528	7.79788677	0.00233848	-0.00000000
0.73645186	134.15946960	2.12343550	0.00363188	0.00000000	43.17977528	7.82648607	0.00234707	-0.00000000
0.73646342	133.38359070	2.09020925	0.00363188	0.00000000	43.17977528	8.00440660	0.00240039	-0.00000000
0.73647499	133.38359070	2.07920599	0.00363188	0.00000000	43.17977528	8.24260505	0.00247196	-0.00000000
0.73648657	133.38359070	2.09644246	0.00363188	0.00000000	43.17977528	8.22308681	0.00246608	-0.00000000
0.73649814	130.57379150	2.08292174	0.00363188	0.00000000	43.17977528	8.20358714	0.00246023	-0.00000000
0.73650972	130.57379150	2.08292174	0.00363188	0.00000000	43.17977528	9.12395549	0.00273641	-0.00000000
0.73652130	129.21478271	2.07653904	0.00363188	0.00000000	43.17977528	9.56429534	0.00286710	-0.00000000
0.73653286	127.74326324	2.07588840	0.00363188	0.00000000	43.17977528	10.03296980	0.00300919	-0.00000000
0.73654445	126.51435852	2.11698174	0.00363188	0.00000000	43.17977528	10.42880004	0.00312791	-0.00000000
0.73655601	125.24559784	2.10690975	0.00363188	0.00000000	43.17977528	10.83631944	0.00325022	-0.00000000
0.73656759	124.11305237	2.12415934	0.00363188	0.00000000	43.17977528	11.20117766	0.00335974	-0.00000000
