Day fraction since midnight on 10/26/2019	Influent Turbidity (NTU)	Effluent Turbidity (NTU)	PumpControl(Clay) ()	PAC Flow Rate (mL/s)	CoagMass ()	drain control ()	coagulant pump ()	clay pump ()	waste pump ()
0.77136034	0.00742978	0.56715512	3.15730023	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77141822	0.00730893	0.56660879	3.15525031	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77147608	0.00738536	0.56655210	3.27883625	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77153396	0.00737259	0.56634545	3.27123904	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77159182	0.00737071	0.56602347	3.21708798	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77164969	0.00732952	0.56626284	3.25276303	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77170755	0.00742369	0.56630731	3.26286125	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77176542	0.00729533	0.56619614	3.25744867	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77182330	0.00742485	0.56608248	3.21353173	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77188116	0.00732858	0.56643349	3.24636412	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77193903	0.00739361	0.56673330	3.17428946	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77199691	0.00737105	0.56663436	3.21028972	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77205479	0.00738881	0.56671745	3.15355778	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77211265	0.00734241	0.56671476	3.17010498	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77217052	0.00744172	0.56687635	3.17992616	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77222839	0.00731527	0.56745875	3.22948217	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77228627	0.00740213	0.56733698	3.13285065	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77234414	0.00739648	0.56786203	3.11413836	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77240200	0.00736439	0.56786251	3.16684246	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77245988	0.00739594	0.56784433	3.14611316	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77251774	0.00739573	0.56814343	3.08571863	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77257561	0.00738084	0.56888115	3.01930833	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77263350	0.00742958	0.56846297	3.05131888	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77269137	0.00739553	0.56854218	3.28820252	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77274923	0.00738051	0.57118630	3.32173991	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77280710	0.00745613	0.57007205	3.47692990	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77286497	0.00734116	0.56921303	3.39611793	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77292283	0.00742113	0.56949860	3.44127655	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77298072	0.00740559	0.57001913	3.33387518	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77303857	0.00741266	0.56982446	3.07684636	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77309645	0.00737385	0.56947839	3.06374717	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77315432	0.00744222	0.57075286	3.47053671	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77321219	0.00734107	0.56987214	3.36919546	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77327006	0.00747066	0.56955320	3.25205135	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77332794	0.00735830	0.56926143	3.18374038	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77338580	0.00742337	0.56878811	3.12374091	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77344368	0.00740082	0.56912595	3.16589189	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77350154	0.00739919	0.56892174	3.15531278	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77355941	0.00737527	0.56888562	3.02135062	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77361728	0.00748567	0.56866592	3.08660817	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77367515	0.00734609	0.56833255	3.13267851	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77373302	0.00746708	0.56845415	3.22618628	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77379090	0.00739015	0.56851315	3.16848397	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77384878	0.00743541	0.56878346	3.12308884	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77390664	0.00740546	0.56874949	3.16235280	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77396451	0.00741458	0.56871080	3.09800911	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77402238	0.00736891	0.56884700	3.04948974	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77408025	0.00746301	0.56888014	3.00560927	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77413813	0.00733293	0.56880695	2.94014120	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77419598	0.00742592	0.56848085	2.96606207	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77425385	0.00741600	0.56868905	3.03268814	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77431174	0.00738751	0.56884640	3.04613876	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77436959	0.00742516	0.56859565	3.09206367	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77442748	0.00737988	0.56893033	3.20968628	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77448535	0.00739076	0.56802583	3.34590840	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77454322	0.00741337	0.56785035	3.37574983	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77460109	0.00737435	0.56792361	3.38291097	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77465896	0.00736979	0.56824273	3.32388759	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77471683	0.00744629	0.56799287	3.23025393	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77477471	0.00733773	0.56772047	3.16477346	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77483257	0.00745080	0.56788290	3.19569659	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77489044	0.00737529	0.56902009	3.26407909	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77494832	0.00742457	0.56848717	3.38635421	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77500620	0.00740441	0.56790704	3.40311766	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77506408	0.00741065	0.56741530	3.47901464	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77512194	0.00735975	0.56729364	3.51564431	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77517981	0.00748477	0.56707275	3.40191245	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77523768	0.00733607	0.56668174	3.51662469	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77529556	0.00744856	0.56659216	3.40810299	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77535342	0.00739151	0.56611574	3.40401936	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77541129	0.00742515	0.56827360	3.35130954	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77546916	0.00740547	0.56799752	3.46386576	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77552704	0.00743210	0.56701064	3.45328975	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77558491	0.00738217	0.56669360	3.44035530	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77564279	0.00749263	0.56655210	3.42965531	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77570067	0.00736090	0.56630111	3.53610039	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77575854	0.00745292	0.56621563	3.43066025	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77581640	0.00744584	0.56646967	3.36485839	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77587427	0.00741300	0.56645203	3.28670478	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77593214	0.00741491	0.56631052	3.21656322	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77599001	0.00744066	0.56647491	3.27422428	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77604788	0.00737879	0.56593978	3.21464968	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77610575	0.00746270	0.56544638	3.09591985	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77616362	0.00736929	0.56553209	3.06257963	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77622150	0.00741655	0.56565523	3.17520928	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77627937	0.00744734	0.56559795	3.22077250	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77633725	0.00737744	0.56609136	3.09410667	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77639513	0.00743341	0.56617552	3.16924405	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77645299	0.00739707	0.56671864	3.07520723	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77651086	0.00740763	0.56797147	3.14705515	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77656873	0.00741569	0.56794912	3.14216805	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77662661	0.00741235	0.56780565	3.22730851	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77668447	0.00738035	0.56797379	3.26264358	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77674235	0.00749646	0.56809837	3.27437639	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77680021	0.00735996	0.56819624	3.28177214	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77685810	0.00747913	0.56812775	3.24104595	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77691596	0.00740807	0.56778795	3.29167032	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77697384	0.00744416	0.56803209	3.35045671	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77703170	0.00741402	0.56825238	3.40798831	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77708959	0.00745203	0.56796378	3.49873424	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77714744	0.00738058	0.56790084	3.36959720	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77720532	0.00750160	0.56820416	3.53421378	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77726319	0.00733916	0.56861210	3.59972143	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77732106	0.00745162	0.56855857	3.62815952	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77737893	0.00741915	0.56858128	3.47898412	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77743682	0.00741773	0.56855983	3.50225115	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77749468	0.00739346	0.56820685	3.53395033	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77755255	0.00745528	0.56813103	3.45406818	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77761043	0.00738563	0.56796241	3.32583284	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77766830	0.00747512	0.56787205	3.26650429	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77772616	0.00737205	0.56775522	3.23685455	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77778404	0.00743761	0.56811160	3.12269688	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77784190	0.00744278	0.56798148	3.19685864	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77789977	0.00739430	0.56774211	3.25381351	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77795764	0.00741166	0.56775123	3.32632303	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77801551	0.00745516	0.56821680	3.32361674	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77807341	0.00739003	0.56848681	3.31286526	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77813127	0.00745312	0.56806982	3.32674551	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77818914	0.00744004	0.56797951	3.26004124	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77824702	0.00741467	0.56768572	3.39799428	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77830489	0.00748854	0.56831163	3.37827396	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77836276	0.00739835	0.56794882	3.44100428	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77842062	0.00746562	0.56763637	3.40652657	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77847849	0.00746156	0.56759387	3.39345312	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77853636	0.00744111	0.56789351	3.46526480	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77859424	0.00740596	0.56795049	3.62874651	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77865211	0.00749247	0.56840318	3.66133571	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77870998	0.00739463	0.56811053	3.51523590	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77876785	0.00750359	0.56758505	3.55635977	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77882572	0.00739345	0.56898534	3.49306083	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77888359	0.00746009	0.56864363	3.49250913	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77894146	0.00743769	0.56866062	3.39276242	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77899934	0.00744387	0.56832987	3.36821032	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77905721	0.00740864	0.56828064	3.34378362	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77911508	0.00752327	0.56848222	3.42083597	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77917296	0.00737679	0.56851232	3.55167413	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77923083	0.00749345	0.56823099	3.66727066	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77928871	0.00744119	0.56862140	3.70729947	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77934657	0.00746240	0.56895095	3.73820090	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77940444	0.00745586	0.56935757	3.73545623	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77946232	0.00745927	0.56922835	3.75720286	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77952018	0.00741517	0.56932628	3.78471160	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77957805	0.00752057	0.56913006	3.77161050	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77963592	0.00740152	0.56892186	3.68949795	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77969379	0.00747866	0.56899321	3.68064308	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77975166	0.00748481	0.56907088	3.64795446	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77980953	0.00742513	0.56901836	3.51834941	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77986742	0.00745476	0.56918305	3.52814317	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77992530	0.00747223	0.56934845	3.36699867	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.77998316	0.00744096	0.56971711	3.39020419	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78004104	0.00747715	0.56959587	3.34964633	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78009891	0.00747189	0.56897616	3.35064697	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78015677	0.00745214	0.56902456	3.34359956	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78021464	0.00753619	0.60343403	3.50734210	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78027251	0.00742010	0.58988595	3.58810568	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78033038	0.00751035	0.63406020	3.64798546	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78038825	0.00748254	0.60834742	3.57810950	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78044613	0.00748722	0.59241784	3.55500412	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78050400	0.00745824	0.58284438	3.46146321	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78056188	0.00752119	0.57847559	3.52262759	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78061974	0.00742830	0.57430571	3.47602153	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78067761	0.00756016	0.57337248	3.54342198	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78073548	0.00741645	0.57141536	3.50309563	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78079336	0.00751838	0.57099664	3.45019889	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78085122	0.00748303	0.57082683	3.47004390	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78090909	0.00750285	0.57049477	3.39713645	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78096696	0.00746204	0.56939703	3.24658275	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78102483	0.00751077	0.56960016	3.23595309	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78108273	0.00741780	0.56959820	3.27524972	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78114059	0.00755266	0.56959838	3.28320622	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78119846	0.00742048	0.56920373	3.43142557	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78125633	0.00751188	0.56903726	3.41739058	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78131420	0.00748853	0.57206059	3.38727856	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78137207	0.00747180	0.57134116	3.29098535	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78142994	0.00748661	0.57046884	3.26351380	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78148781	0.00748792	0.56998175	3.41153717	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78154568	0.00743473	0.56956756	3.60358119	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78160355	0.00751303	0.56981242	3.62967348	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78166142	0.00742883	0.56974661	3.62914157	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78171930	0.00746245	0.56971270	3.66531372	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78177717	0.00749793	0.57004136	3.56560159	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78183504	0.00742546	0.56965292	3.39117241	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78189291	0.00749435	0.56953311	3.38940763	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78195079	0.00748616	0.56997120	3.52660990	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78200865	0.00746509	0.56967843	3.56387067	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78206653	0.00748864	0.56913739	3.51257253	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78212440	0.00747566	0.56873697	3.62194514	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78218226	0.00744836	0.56853825	3.67112041	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78224013	0.00754225	0.56903279	3.57325578	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78229802	0.00742811	0.56902713	3.72740960	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78235589	0.00752451	0.56902206	3.92156816	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78241377	0.00749707	0.56930876	3.92269492	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78247163	0.00751063	0.56949383	3.79031920	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78252950	0.00746998	0.56947142	3.73314023	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
0.78258737	0.00757079	0.56908810	3.51387525	1.00000000	0.00363188	-999999.00000000	0.00000000	1955.05617978	40.00000000	-2718.59154930
